seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
32416.0,2025,5187.0,Noah Clowney,,PF,20.0,2.0,NBA,BRK,46,20.0,22.7,2.9,8.1,0.358,1.9,5.7,0.333,1.0,2.4,0.414,0.474,1.5,1.7,0.838,0.9,3.0,3.9,0.9,0.5,0.5,1.0,2.3,9.1
32417.0,2025,4353.0,Norman Powell,,SG,31.0,10.0,NBA,LAC,54,54.0,32.4,7.9,16.1,0.49,3.1,7.4,0.426,4.7,8.7,0.545,0.588,3.7,4.6,0.814,0.4,2.9,3.3,2.2,1.3,0.2,1.9,1.9,22.6
32418.0,2025,4555.0,OG Anunoby,,PF,27.0,8.0,NBA,NYK,68,68.0,36.6,6.5,13.7,0.474,2.3,6.1,0.369,4.2,7.5,0.559,0.557,2.4,2.9,0.82,1.3,3.5,4.8,2.1,1.5,0.9,1.3,2.3,17.6
32419.0,2025,4871.0,Obi Toppin,,PF,26.0,5.0,NBA,IND,72,1.0,19.6,4.0,7.5,0.541,1.4,3.7,0.372,2.7,3.7,0.71,0.634,1.1,1.4,0.796,0.7,3.3,4.0,1.6,0.6,0.3,0.8,1.4,10.6
32420.0,2025,5086.0,Ochai Agbaji,,SG,24.0,3.0,NBA,TOR,60,42.0,26.9,4.0,8.0,0.496,1.5,3.8,0.389,2.5,4.3,0.59,0.587,0.6,0.8,0.702,0.9,2.9,3.8,1.6,0.8,0.5,0.8,1.9,10.0
32421.0,2025,5188.0,Olivier-Maxence Prosper,,PF,22.0,2.0,NBA,DAL,52,4.0,11.2,1.3,3.3,0.402,0.2,1.0,0.235,1.1,2.4,0.472,0.437,0.9,1.5,0.645,0.8,1.6,2.4,0.8,0.5,0.1,0.3,0.5,3.9
32422.0,2025,4872.0,Onyeka Okongwu,,C,24.0,5.0,NBA,ATL,67,33.0,27.2,5.2,9.1,0.571,0.6,1.8,0.328,4.6,7.3,0.632,0.604,2.1,2.8,0.754,3.0,5.7,8.7,2.3,0.9,0.9,1.1,2.5,13.1
32423.0,2025,5087.0,Orlando Robinson,,C,24.0,3.0,NBA,TOT,39,6.0,16.7,2.5,5.5,0.447,0.3,0.9,0.333,2.2,4.6,0.469,0.474,1.2,1.5,0.783,1.9,3.0,4.9,1.7,0.4,0.4,1.1,2.1,6.4
32425.0,2025,5087.0,Orlando Robinson,,C,24.0,3.0,NBA,TOR,30,6.0,19.8,3.0,6.6,0.449,0.4,1.0,0.355,2.6,5.6,0.467,0.477,1.4,1.8,0.811,2.3,3.5,5.9,1.9,0.4,0.5,1.2,2.5,7.7
32426.0,2025,5190.0,Oscar Tshiebwe,,C,25.0,2.0,NBA,UTA,11,1.0,16.9,2.1,3.5,0.59,0.0,0.0,,2.1,3.5,0.59,0.59,1.5,1.8,0.8,2.7,5.1,7.8,0.6,0.8,0.0,0.5,1.6,5.6
32427.0,2025,4777.0,Oshae Brissett,,SF,26.0,6.0,NBA,PHI,6,2.0,23.7,3.2,6.5,0.487,1.0,3.0,0.333,2.2,3.5,0.619,0.564,1.3,2.3,0.571,1.2,2.5,3.7,0.7,0.7,0.5,1.3,2.3,8.7
32428.0,2025,5280.0,Oso Ighodaro,,PF,22.0,1.0,NBA,PHO,54,3.0,16.1,1.6,2.8,0.597,0.0,0.0,0.0,1.6,2.7,0.605,0.597,0.5,0.9,0.596,0.9,2.6,3.5,1.1,0.4,0.4,0.6,1.7,3.8
32429.0,2025,5088.0,Ousmane Dieng,,C,21.0,3.0,NBA,OKC,37,1.0,10.9,1.5,3.4,0.432,0.6,1.9,0.324,0.8,1.5,0.574,0.524,0.3,0.4,0.688,0.5,1.7,2.2,0.8,0.5,0.2,0.5,0.9,3.8
32431.0,2025,4778.0,P.J. Washington,,PF,26.0,6.0,NBA,DAL,53,52.0,32.4,5.4,11.9,0.45,1.6,4.2,0.378,3.8,7.7,0.49,0.517,2.5,3.4,0.736,1.5,6.3,7.8,2.3,1.1,1.1,2.0,2.4,14.8
32435.0,2025,5089.0,Paolo Banchero,,PF,22.0,3.0,NBA,ORL,42,42.0,34.4,8.9,19.6,0.453,1.9,6.0,0.319,7.0,13.7,0.512,0.502,6.1,8.5,0.723,1.1,6.1,7.2,4.7,0.8,0.6,2.9,2.1,25.9
32436.0,2025,4436.0,Pascal Siakam,,PF,30.0,9.0,NBA,IND,74,74.0,32.7,7.9,15.2,0.52,1.6,4.2,0.387,6.2,10.9,0.571,0.574,3.0,4.0,0.743,1.7,5.2,6.9,3.4,0.9,0.5,1.4,2.5,20.4
32437.0,2025,4354.0,Pat Connaughton,,SG,32.0,10.0,NBA,MIL,36,0.0,14.1,1.6,3.6,0.435,0.6,1.8,0.308,1.0,1.8,0.561,0.511,0.4,0.5,0.789,0.5,2.1,2.6,1.7,0.2,0.3,0.6,1.0,4.1
32440.0,2025,4873.0,Patrick Williams,,PF,23.0,5.0,NBA,CHI,56,35.0,25.4,3.2,8.3,0.385,1.5,4.4,0.348,1.7,3.9,0.427,0.477,1.0,1.4,0.718,0.7,3.1,3.8,2.0,0.7,0.6,1.3,1.4,8.9
32441.0,2025,3898.0,Patty Mills,,PG,36.0,16.0,NBA,TOT,27,0.0,11.3,1.2,3.3,0.367,0.9,2.6,0.338,0.3,0.7,0.474,0.5,0.5,0.5,0.929,0.1,0.7,0.8,0.9,0.5,0.1,0.6,0.8,3.8
32442.0,2025,3898.0,Patty Mills,,PG,36.0,16.0,NBA,UTA,17,0.0,15.3,1.5,4.5,0.342,1.0,3.4,0.298,0.5,1.1,0.474,0.454,0.3,0.3,1.0,0.2,1.1,1.2,1.2,0.7,0.2,0.9,0.7,4.4
32444.0,2025,3968.0,Paul George,,PF,34.0,15.0,NBA,PHI,41,41.0,32.5,6.0,13.9,0.43,2.3,6.5,0.358,3.6,7.4,0.493,0.514,1.9,2.4,0.814,0.6,4.8,5.3,4.3,1.8,0.5,2.6,2.5,16.2
32446.0,2025,4875.0,Payton Pritchard,,PG,27.0,5.0,NBA,BOS,73,1.0,28.3,4.9,10.6,0.465,3.3,7.9,0.411,1.7,2.7,0.622,0.618,0.9,1.1,0.838,1.3,2.5,3.8,3.3,0.9,0.2,1.0,1.5,14.0
32447.0,2025,5283.0,Pelle Larsson,,SG,23.0,1.0,NBA,MIA,51,4.0,13.0,1.5,3.5,0.446,0.5,1.6,0.329,1.0,1.9,0.547,0.523,0.6,0.9,0.667,0.5,1.1,1.5,1.0,0.5,0.1,0.4,1.6,4.3
32451.0,2025,5091.0,Peyton Watson,,SF,22.0,3.0,NBA,DEN,62,16.0,24.1,3.0,6.3,0.482,0.7,2.0,0.371,2.3,4.3,0.534,0.541,1.4,2.1,0.695,0.7,2.7,3.4,1.5,0.8,1.3,0.8,1.8,8.3
,2025,,Phillip Wheeler,,,22.0,,NBA,PHI,3,0.0,11.3,1.0,5.3,0.188,0.0,2.3,0.0,1.0,3.0,0.333,0.188,0.7,0.7,1.0,0.7,1.3,2.0,0.7,0.3,0.7,0.3,0.0,2.7
32453.0,2025,4876.0,Precious Achiuwa,,C,25.0,5.0,NBA,NYK,51,8.0,19.8,2.7,5.2,0.529,0.2,0.6,0.281,2.5,4.5,0.563,0.546,0.7,1.1,0.603,1.8,3.5,5.4,0.9,0.8,0.6,0.8,1.3,6.3
32454.0,2025,5000.0,Quentin Grimes,,SG,24.0,4.0,NBA,TOT,69,31.0,26.1,4.9,10.4,0.477,2.1,5.3,0.395,2.8,5.0,0.563,0.578,1.9,2.6,0.751,0.8,3.4,4.2,2.8,1.0,0.3,1.8,1.8,13.9
32455.0,2025,5000.0,Quentin Grimes,,SG,24.0,4.0,NBA,DAL,47,12.0,22.8,3.6,7.8,0.463,1.7,4.3,0.398,1.9,3.5,0.543,0.573,1.3,1.7,0.765,0.6,3.2,3.8,2.1,0.7,0.2,1.3,1.7,10.2
32456.0,2025,5000.0,Quentin Grimes,,SG,24.0,4.0,NBA,PHI,22,19.0,33.2,7.8,15.9,0.491,3.0,7.5,0.392,4.9,8.4,0.582,0.584,3.2,4.4,0.74,1.0,4.0,5.0,4.2,1.5,0.5,2.8,2.2,21.8
32457.0,2025,5092.0,Quenton Jackson,,PG,26.0,3.0,NBA,IND,26,7.0,12.4,1.8,3.8,0.485,0.5,1.2,0.387,1.4,2.6,0.529,0.545,0.8,1.0,0.741,0.5,0.9,1.4,1.8,0.7,0.2,0.5,1.5,4.9
32459.0,2025,5286.0,Quinten Post,,PF,24.0,1.0,NBA,GSW,36,14.0,16.8,3.2,6.9,0.462,1.9,4.4,0.419,1.3,2.4,0.54,0.597,0.5,0.6,0.81,0.9,2.8,3.8,1.5,0.4,0.5,0.9,2.1,8.7
32460.0,2025,4781.0,RJ Barrett,,SF,24.0,6.0,NBA,TOR,55,55.0,32.7,8.1,17.0,0.473,1.9,5.3,0.359,6.2,11.8,0.524,0.528,3.5,5.4,0.639,1.0,5.4,6.4,5.6,0.8,0.3,3.0,2.5,21.5
32463.0,2025,5288.0,Reece Beekman,,PG,23.0,1.0,NBA,TOT,31,0.0,11.0,0.8,2.5,0.308,0.2,1.0,0.188,0.6,1.5,0.391,0.346,0.4,0.5,0.706,0.3,0.6,0.8,1.3,0.6,0.1,0.5,0.8,2.1
32465.0,2025,5288.0,Reece Beekman,,PG,23.0,1.0,NBA,BRK,29,0.0,11.6,0.8,2.7,0.299,0.2,1.1,0.188,0.6,1.6,0.378,0.338,0.4,0.6,0.706,0.2,0.6,0.9,1.3,0.7,0.1,0.6,0.8,2.2
32466.0,2025,5289.0,Reed Sheppard,,PG,20.0,1.0,NBA,HOU,46,1.0,11.9,1.5,4.3,0.337,0.7,2.5,0.289,0.7,1.8,0.4,0.42,0.3,0.3,0.813,0.3,1.1,1.4,1.2,0.7,0.3,0.6,1.0,3.9
32467.0,2025,4050.0,Reggie Jackson,,PG,34.0,14.0,NBA,PHI,31,1.0,12.4,1.7,4.3,0.391,0.8,2.4,0.338,0.9,1.9,0.458,0.485,0.2,0.3,0.778,0.3,1.1,1.4,1.5,0.5,0.1,0.5,1.1,4.4
32468.0,2025,4359.0,Richaun Holmes,,PF,31.0,10.0,NBA,WAS,30,7.0,17.7,3.0,4.6,0.645,0.0,0.1,0.0,3.0,4.5,0.659,0.645,1.7,2.0,0.833,2.1,3.8,5.9,1.4,0.3,0.8,0.7,1.6,7.6
32469.0,2025,5194.0,Ricky Council IV,,SF,23.0,2.0,NBA,PHI,66,10.0,16.8,2.5,6.3,0.391,0.8,2.9,0.267,1.7,3.4,0.498,0.453,1.6,2.0,0.799,0.6,2.1,2.8,1.3,0.5,0.2,0.7,1.0,7.3
32471.0,2025,5291.0,Rob Dillingham,,PG,20.0,1.0,NBA,MIN,45,1.0,11.2,2.0,4.6,0.442,0.6,1.6,0.342,1.5,3.0,0.496,0.502,0.2,0.3,0.533,0.3,0.8,1.1,2.2,0.4,0.0,1.1,0.8,4.8
32472.0,2025,4666.0,Robert Williams,,C,27.0,7.0,NBA,POR,20,3.0,17.6,2.5,3.9,0.641,0.1,0.2,0.333,2.5,3.8,0.653,0.647,0.8,0.9,0.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8
32473.0,2025,5292.0,Ron Holland,,SF,19.0,1.0,NBA,DET,75,1.0,15.6,2.5,5.2,0.477,0.5,1.9,0.234,2.0,3.3,0.62,0.521,1.2,1.5,0.763,0.5,2.2,2.7,1.0,0.6,0.2,0.9,1.8,6.6
32474.0,2025,4560.0,Royce O'Neale,,SF,31.0,8.0,NBA,PHO,69,19.0,24.8,3.3,7.6,0.434,2.4,5.8,0.421,0.8,1.8,0.475,0.596,0.3,0.4,0.731,0.7,4.1,4.8,2.2,0.9,0.4,0.9,2.0,9.3
32475.0,2025,4199.0,Rudy Gobert,,C,32.0,12.0,NBA,MIN,65,65.0,32.8,4.4,6.7,0.656,0.0,0.0,,4.4,6.7,0.656,0.656,2.4,3.6,0.684,3.6,7.0,10.6,1.8,0.8,1.4,1.3,2.4,11.2
32476.0,2025,4784.0,Rui Hachimura,,PF,26.0,6.0,NBA,LAL,55,53.0,31.5,4.9,9.7,0.505,1.7,4.1,0.412,3.2,5.6,0.573,0.592,1.4,1.9,0.765,1.3,3.7,5.0,1.4,0.8,0.5,0.8,1.7,12.9
32477.0,2025,3849.0,Russell Westbrook,,PG,36.0,17.0,NBA,DEN,68,35.0,28.0,5.0,11.0,0.454,1.3,3.9,0.335,3.7,7.1,0.519,0.513,1.9,3.0,0.639,1.4,3.5,5.0,6.2,1.4,0.5,3.3,2.6,13.2
32478.0,2025,5293.0,Ryan Dunn,,SF,22.0,1.0,NBA,PHO,67,37.0,18.1,2.6,6.0,0.435,1.0,3.3,0.317,1.6,2.7,0.576,0.521,0.2,0.5,0.429,1.0,2.3,3.3,0.7,0.5,0.6,0.5,2.1,6.5
32479.0,2025,5095.0,Ryan Rollins,,PG,22.0,3.0,NBA,MIL,49,13.0,13.4,2.1,4.4,0.475,0.8,2.0,0.381,1.3,2.4,0.55,0.56,0.6,0.8,0.811,0.4,1.4,1.8,1.6,0.7,0.3,0.8,1.5,5.6
32480.0,2025,5003.0,Sam Hauser,,PF,27.0,4.0,NBA,BOS,64,16.0,21.4,2.9,6.5,0.448,2.3,5.5,0.412,0.6,0.9,0.661,0.625,0.1,0.1,1.0,0.6,2.4,3.1,0.9,0.6,0.2,0.3,1.3,8.2
32481.0,2025,4883.0,Sam Merrill,,SG,28.0,5.0,NBA,CLE,66,3.0,19.5,2.4,6.0,0.402,1.9,5.2,0.365,0.5,0.8,0.63,0.559,0.4,0.4,0.966,0.5,1.6,2.2,1.5,0.7,0.2,0.5,1.7,7.1
32483.0,2025,5005.0,Santi Aldama,,PF,24.0,4.0,NBA,MEM,59,16.0,25.3,4.9,10.3,0.483,1.8,5.0,0.361,3.1,5.2,0.599,0.571,1.0,1.5,0.698,1.5,5.1,6.6,2.9,0.8,0.5,1.1,1.1,12.7
32484.0,2025,5196.0,Scoot Henderson,,PG,20.0,2.0,NBA,POR,66,10.0,26.7,4.3,10.4,0.419,1.6,4.5,0.354,2.8,5.9,0.469,0.496,2.4,3.1,0.767,0.8,2.2,3.0,5.1,1.0,0.2,2.7,2.7,12.7
32485.0,2025,5006.0,Scottie Barnes,,PF,23.0,4.0,NBA,TOR,60,60.0,33.3,7.2,16.3,0.444,1.2,4.4,0.266,6.1,11.9,0.509,0.48,3.7,4.8,0.768,1.7,6.1,7.8,5.9,1.5,1.0,2.9,1.8,19.3
32486.0,2025,5096.0,Scotty Pippen Jr.,,PG,24.0,3.0,NBA,MEM,73,20.0,20.8,3.5,7.4,0.479,1.1,2.8,0.383,2.5,4.6,0.536,0.55,1.5,2.0,0.718,0.8,2.5,3.4,4.4,1.3,0.4,1.7,2.5,9.6
32487.0,2025,4203.0,Seth Curry,,SG,34.0,11.0,NBA,CHO,63,11.0,15.1,2.3,4.9,0.458,1.2,2.6,0.442,1.1,2.3,0.476,0.576,0.4,0.5,0.839,0.4,1.2,1.6,0.9,0.4,0.1,0.5,0.9,6.1
32488.0,2025,5097.0,Shaedon Sharpe,,SG,21.0,3.0,NBA,POR,67,47.0,31.0,6.7,14.8,0.452,2.0,6.3,0.308,4.7,8.5,0.56,0.518,2.4,3.1,0.79,1.0,3.3,4.3,2.6,0.8,0.2,2.0,1.7,17.8
32489.0,2025,4669.0,Shai Gilgeous-Alexander,,PG,26.0,7.0,NBA,OKC,72,72.0,34.2,11.3,21.7,0.522,2.1,5.7,0.375,9.2,16.0,0.574,0.571,8.1,8.9,0.901,0.9,4.1,5.0,6.4,1.7,1.0,2.5,2.2,32.8
32490.0,2025,4670.0,Shake Milton,,SG,28.0,7.0,NBA,TOT,53,1.0,14.8,2.1,4.5,0.46,0.7,1.9,0.363,1.4,2.5,0.533,0.538,0.8,1.0,0.792,0.6,1.3,1.9,1.9,0.4,0.1,0.7,1.2,5.6
32491.0,2025,4670.0,Shake Milton,,SG,28.0,7.0,NBA,BRK,27,1.0,18.2,2.7,5.8,0.465,1.0,2.7,0.389,1.7,3.1,0.529,0.554,0.9,1.2,0.758,0.6,1.3,1.9,2.4,0.6,0.0,0.7,1.6,7.4
32492.0,2025,4670.0,Shake Milton,,SG,28.0,7.0,NBA,LAL,26,0.0,11.3,1.4,3.1,0.45,0.3,1.2,0.3,1.0,1.9,0.54,0.506,0.7,0.8,0.85,0.5,1.3,1.9,1.3,0.3,0.1,0.7,0.8,3.8
32496.0,2025,5098.0,Simone Fontecchio,,SF,29.0,3.0,NBA,DET,68,0.0,17.0,2.1,5.1,0.402,1.0,3.1,0.335,1.0,2.0,0.504,0.503,0.9,1.1,0.818,0.7,2.3,3.0,0.9,0.4,0.2,0.7,1.3,6.1
32498.0,2025,4291.0,Spencer Dinwiddie,,PG,31.0,11.0,NBA,DAL,74,27.0,26.7,3.6,8.6,0.423,1.4,4.1,0.337,2.3,4.5,0.502,0.503,2.4,3.0,0.796,0.2,2.4,2.6,4.3,0.9,0.2,1.2,1.5,11.1
32501.0,2025,3903.0,Stephen Curry,,PG,36.0,16.0,NBA,GSW,62,62.0,32.1,7.9,17.7,0.444,4.4,11.1,0.393,3.5,6.6,0.529,0.567,3.9,4.2,0.927,0.5,3.8,4.3,6.0,1.1,0.4,2.9,1.4,24.0
32502.0,2025,5295.0,Stephon Castle,,PG,20.0,1.0,NBA,SAS,73,39.0,26.0,5.1,12.0,0.425,1.2,4.1,0.284,3.9,7.9,0.497,0.473,2.9,4.0,0.714,1.0,2.3,3.3,3.7,0.9,0.2,2.1,2.0,14.2
32503.0,2025,4208.0,Steven Adams,,C,31.0,11.0,NBA,HOU,55,2.0,13.4,1.5,2.8,0.545,0.0,0.0,0.0,1.5,2.8,0.553,0.545,0.8,1.7,0.462,2.8,2.6,5.5,1.2,0.4,0.5,1.0,1.0,3.8
32504.0,2025,4671.0,Svi Mykhailiuk,,SF,27.0,7.0,NBA,UTA,32,13.0,19.3,3.0,8.1,0.368,1.8,5.5,0.324,1.2,2.6,0.463,0.479,0.7,0.9,0.821,0.5,1.8,2.3,1.8,0.5,0.2,1.3,1.3,8.4
32505.0,2025,4365.0,T.J. McConnell,,PG,32.0,10.0,NBA,IND,72,0.0,17.9,4.1,7.9,0.521,0.2,0.6,0.326,3.9,7.3,0.538,0.534,0.7,1.0,0.746,0.5,1.9,2.4,4.5,1.1,0.2,1.4,1.0,9.2
32506.0,2025,3905.0,Taj Gibson,,C,39.0,16.0,NBA,CHO,31,11.0,11.0,1.3,2.5,0.5,0.0,0.1,0.5,1.2,2.5,0.5,0.506,0.4,0.5,0.688,1.4,1.9,3.3,0.5,0.3,0.5,0.7,1.5,2.9
32507.0,2025,4789.0,Talen Horton-Tucker,,SG,24.0,6.0,NBA,CHI,51,0.0,11.2,2.0,4.6,0.446,0.7,2.0,0.36,1.3,2.6,0.511,0.524,0.8,1.2,0.677,0.3,1.4,1.7,1.3,0.4,0.2,0.7,1.0,5.6
32508.0,2025,5100.0,Tari Eason,,PF,23.0,3.0,NBA,HOU,52,14.0,25.3,4.8,9.8,0.489,1.1,3.3,0.349,3.7,6.6,0.558,0.547,1.5,1.9,0.788,2.3,4.2,6.4,1.4,1.8,0.8,1.2,2.5,12.3
32509.0,2025,4449.0,Taurean Prince,,SF,30.0,9.0,NBA,MIL,73,66.0,26.8,2.9,6.4,0.455,1.8,4.2,0.444,1.1,2.2,0.475,0.6,0.5,0.5,0.846,0.5,3.2,3.6,2.0,0.9,0.2,1.0,2.0,8.1
32510.0,2025,5199.0,Taylor Hendricks,,PF,21.0,2.0,NBA,UTA,3,3.0,25.0,1.3,6.0,0.222,1.0,4.0,0.25,0.3,2.0,0.167,0.306,1.0,1.3,0.75,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7,4.7
32511.0,2025,5200.0,Taze Moore,,SG,26.0,2.0,NBA,POR,2,0.0,10.0,1.0,5.0,0.2,0.5,2.0,0.25,0.5,3.0,0.167,0.25,0.5,1.0,0.5,2.0,2.0,4.0,0.5,1.0,0.0,1.0,0.0,3.0
32512.0,2025,4791.0,Terance Mann,,SG,28.0,6.0,NBA,TOT,59,12.0,20.8,3.0,6.0,0.497,0.9,2.4,0.378,2.1,3.6,0.578,0.573,0.6,0.9,0.661,1.0,1.9,2.9,1.8,0.6,0.3,0.7,1.9,7.5
32513.0,2025,4791.0,Terance Mann,,SG,28.0,6.0,NBA,LAC,37,12.0,19.8,2.4,5.3,0.446,0.7,2.0,0.347,1.6,3.2,0.508,0.513,0.6,0.9,0.719,0.9,2.0,2.9,1.6,0.8,0.3,0.7,1.8,6.0
32514.0,2025,4791.0,Terance Mann,,SG,28.0,6.0,NBA,ATL,22,0.0,22.5,4.0,7.2,0.56,1.3,3.1,0.412,2.8,4.1,0.67,0.648,0.6,1.1,0.583,1.1,1.7,2.9,2.2,0.5,0.2,0.8,2.1,10.0
32515.0,2025,5296.0,Terrence Shannon Jr.,,SG,24.0,1.0,NBA,MIN,31,1.0,10.8,1.8,3.7,0.482,0.4,1.0,0.355,1.4,2.7,0.53,0.531,0.5,0.7,0.81,0.3,1.2,1.5,1.0,0.2,0.2,0.5,0.8,4.5
32516.0,2025,4366.0,Terry Rozier,,PG,30.0,10.0,NBA,MIA,61,23.0,26.3,4.0,10.2,0.396,1.5,4.9,0.302,2.5,5.2,0.484,0.469,1.5,1.8,0.852,0.7,3.1,3.7,2.7,0.6,0.2,1.2,1.2,11.1
32518.0,2025,4568.0,Thomas Bryant,,C,27.0,8.0,NBA,TOT,59,7.0,14.8,2.5,4.9,0.51,0.7,2.2,0.336,1.8,2.7,0.654,0.586,0.8,1.0,0.842,1.3,2.7,4.0,0.9,0.4,0.6,0.5,1.2,6.6
32519.0,2025,4568.0,Thomas Bryant,,C,27.0,8.0,NBA,MIA,10,0.0,11.5,1.2,2.8,0.429,0.6,1.7,0.353,0.6,1.1,0.545,0.536,1.1,1.1,1.0,0.6,2.6,3.2,0.4,0.1,0.9,0.2,0.9,4.1
32520.0,2025,4568.0,Thomas Bryant,,C,27.0,8.0,NBA,IND,49,7.0,15.4,2.8,5.3,0.519,0.8,2.3,0.333,2.0,3.0,0.662,0.592,0.8,0.9,0.804,1.4,2.7,4.1,1.0,0.5,0.5,0.5,1.2,7.1
32521.0,2025,5297.0,Tidjane Salaün,,PF,19.0,1.0,NBA,CHO,53,8.0,19.7,1.8,5.3,0.337,0.9,3.2,0.293,0.9,2.2,0.4,0.424,1.1,1.5,0.727,1.2,3.3,4.5,1.1,0.5,0.3,0.9,1.3,5.6
32522.0,2025,4209.0,Tim Hardaway Jr.,,SG,32.0,12.0,NBA,DET,70,70.0,27.8,3.5,8.7,0.404,2.1,5.8,0.365,1.4,2.9,0.483,0.526,1.6,1.9,0.843,0.3,2.2,2.4,1.6,0.5,0.1,0.6,1.2,10.7
32523.0,2025,4055.0,Tobias Harris,,PF,32.0,14.0,NBA,DET,69,69.0,32.1,5.3,11.2,0.472,1.2,3.7,0.336,4.1,7.6,0.538,0.527,2.0,2.3,0.867,0.9,5.1,6.1,2.2,1.0,0.8,1.1,1.8,13.8
32525.0,2025,4570.0,Torrey Craig,,SF,34.0,8.0,NBA,TOT,21,2.0,10.5,1.7,3.5,0.479,1.1,2.6,0.418,0.6,0.9,0.667,0.637,0.4,0.6,0.667,1.0,1.3,2.2,0.4,0.2,0.3,0.1,1.3,4.8
32526.0,2025,4570.0,Torrey Craig,,SF,34.0,8.0,NBA,CHI,9,1.0,12.6,2.4,5.0,0.489,1.7,3.9,0.429,0.8,1.1,0.7,0.656,0.3,0.4,0.75,0.9,1.9,2.8,0.6,0.2,0.1,0.0,1.7,6.9
32528.0,2025,5203.0,Tosan Evbuomwan,,SF,23.0,2.0,NBA,BRK,22,0.0,23.5,3.3,7.6,0.431,0.8,2.6,0.298,2.5,5.0,0.5,0.482,1.9,2.5,0.745,1.2,2.8,4.0,1.6,0.7,0.3,1.4,1.8,9.2
32529.0,2025,5204.0,Toumani Camara,,PF,24.0,2.0,NBA,POR,72,72.0,32.9,4.1,8.9,0.458,1.7,4.5,0.376,2.4,4.5,0.54,0.552,1.2,1.6,0.72,2.3,3.5,5.8,2.2,1.5,0.7,1.4,3.0,11.1
32530.0,2025,4675.0,Trae Young,,PG,26.0,7.0,NBA,ATL,69,69.0,36.1,7.4,18.1,0.409,2.8,8.4,0.334,4.6,9.7,0.475,0.487,6.4,7.4,0.874,0.5,2.7,3.1,11.5,1.2,0.2,4.8,1.9,24.1
32531.0,2025,5205.0,Trayce Jackson-Davis,,C,24.0,2.0,NBA,GSW,57,37.0,16.5,2.9,5.2,0.571,0.0,0.0,0.0,2.9,5.1,0.575,0.571,0.9,1.7,0.568,2.1,3.2,5.2,1.8,0.4,0.7,0.7,1.2,6.8
32532.0,2025,4887.0,Tre Jones,,PG,25.0,5.0,NBA,TOT,46,9.0,19.7,2.8,5.2,0.538,0.4,1.0,0.396,2.4,4.1,0.574,0.578,1.2,1.5,0.821,0.7,1.8,2.5,4.2,0.8,0.2,0.8,1.2,7.2
32533.0,2025,4887.0,Tre Jones,,PG,25.0,5.0,NBA,SAS,28,0.0,16.1,1.6,3.3,0.484,0.3,0.9,0.308,1.3,2.4,0.552,0.527,0.9,1.2,0.758,0.5,1.5,2.1,3.7,0.6,0.2,0.8,1.2,4.4
32534.0,2025,4887.0,Tre Jones,,PG,25.0,5.0,NBA,CHI,18,9.0,25.3,4.6,8.1,0.572,0.6,1.2,0.5,4.0,6.8,0.585,0.61,1.7,1.9,0.882,0.9,2.3,3.2,4.9,1.1,0.3,0.8,1.2,11.5
32535.0,2025,5012.0,Tre Mann,,PG,23.0,4.0,NBA,CHO,13,0.0,24.5,5.4,12.4,0.435,1.8,4.6,0.4,3.5,7.8,0.455,0.509,1.5,1.6,0.905,0.9,2.0,2.9,3.0,0.5,0.3,1.9,1.8,14.1
32536.0,2025,5014.0,Trendon Watford,,PF,24.0,4.0,NBA,BRK,38,0.0,19.9,3.5,7.7,0.457,0.7,2.1,0.316,2.8,5.6,0.509,0.5,1.8,2.4,0.753,0.7,2.6,3.3,2.4,0.7,0.3,1.8,2.1,9.5
32538.0,2025,5015.0,Trevelin Queen,,SG,27.0,4.0,NBA,ORL,29,2.0,13.6,1.6,4.6,0.351,0.6,2.4,0.246,1.0,2.2,0.462,0.414,0.5,0.6,0.882,0.8,0.8,1.6,1.2,1.0,0.3,0.8,1.3,4.3
32540.0,2025,5206.0,Trey Jemison,,C,25.0,2.0,NBA,TOT,33,0.0,10.7,1.2,2.1,0.543,0.0,0.0,,1.2,2.1,0.543,0.543,0.4,0.9,0.387,1.2,1.6,2.8,0.4,0.2,0.4,0.5,1.9,2.7
32541.0,2025,5206.0,Trey Jemison,,C,25.0,2.0,NBA,NOP,16,0.0,10.4,0.9,2.0,0.469,0.0,0.0,,0.9,2.0,0.469,0.469,0.5,1.3,0.381,1.4,1.4,2.8,0.6,0.4,0.4,0.6,1.7,2.4
32542.0,2025,5206.0,Trey Jemison,,C,25.0,2.0,NBA,LAL,17,0.0,11.1,1.4,2.2,0.605,0.0,0.0,,1.4,2.2,0.605,0.605,0.2,0.6,0.4,0.9,1.9,2.8,0.2,0.1,0.5,0.5,2.2,2.9
32543.0,2025,4369.0,Trey Lyles,,PF,29.0,10.0,NBA,SAC,62,2.0,18.4,2.2,5.3,0.409,1.1,3.4,0.336,1.0,1.9,0.538,0.517,0.8,1.1,0.727,1.1,3.4,4.5,1.2,0.6,0.4,0.5,1.2,6.2
